ptx,pty,docIds,idShort,title,pubDate,category,terms1,stems,firms,keywordsFound
-1.173285708,-5.851882313,1647554851_1812031,2,Architecture_3-ultra-cool-architecture-projects-from-small-firms,8/21/2013,Architecture,archdaily;soaked,archdaili;soak,,
0.957580642,-4.898081046,1647554833_4850008,3,Architecture_3d-printed-concrete-mold,11/29/2018,Architecture,domino;sugar,domino;sugar,,
5.427373298,2.756537331,1647554820_8987777,4,Architecture_acoustic-engineering,2/22/2016,Architecture,halls;acoustics;concert;paul;‘intimacy;tim;dowels,hall;acoust;concert;paul;intimaci;tim;dowel,,
-7.534235987,2.934005446,1647554830_7785952,5,Architecture_advertising-model,4/2/2018,Architecture,subscription;advertising;facebook;google;signed;tells,subscript;advertis;facebook;googl;know;pizza,,bim;social
5.330388382,2.850144083,1647554861_5340624,6,Architecture_affordable-housing-development,3/13/2017,Architecture,neighborhood;loss;hunts;peninsula;bronx;bakeries,neighborhood;offer;hunt;peninsula;bronx;bakeri,body lawson associates;dattner architects,social;solar
-6.595218333,-1.304651824,1647554846_471991,7,Architecture_ai-in-architecture,4/22/2021,Architecture,development;noise;real-estate;spacemaker;conxtech;viability;unsuccessful;agents;ahmes,develop;nois;real-est;spacemak;conxtech;viabil;unsuccess;agent;ahm,,wind;environmental
11.74510478,4.734071409,1647554828_319441,8,Architecture_airport-designs,5/16/2017,Architecture,modern;angeles;international;hong;kong;laguardia;largest;airlines;tim;firm;terminal;concourse;midfield;hkia;aecom;cuomo,modern;intern;airport;hong;kong;laguardia;largest;airlin;sullivan;gensler;termin;concours;midfield;hkia;aecom;cuomo,gensler;corgan;aecom,bim;solar
8.778592755,1.954322293,1647554831_963482,9,Architecture_airport-planning,8/9/2018,Architecture,gate;resolved;terminal;baggage;sfo;nine;spencer;glare,gate;resolv;termin;baggag;sfo;nine;spencer;glare,hks,bim;environmental;solar;wind
4.670352454,1.51280552,1647554833_0729053,10,Architecture_architect-zaha-hadid,12/8/2021,Architecture,incredibly;hadid’s;defy;zaha;dame;british;commissions;bernstein;aquatics;centre;cincinnati;zha;stern,incred;hadid;defi;zaha;dame;british;commiss;bernstein;aquat;centr;cincinnati;zha;stern,,
-7.378988849,3.60461078,1647554838_5874724,11,Architecture_architectural-preservation,11/14/2019,Architecture,analyzes;loire;surveys;monument;drac,analyz;loir;survey;monument;drac,,
-10.45580298,6.853905476,1647554863_7372763,12,Architecture_architectural-upcycling,8/1/2017,Architecture,cardboard;decorated;architectural;fireproof;feedstock;miller;oven,cardboard;decor;upcycl;fireproof;feedstock;miller;oven,,recycling
-8.010681157,-11.36481473,1647554874_8863716,13,Architecture_architectural-visualization,2/25/2020,Architecture,visual;got;appeared;rough;tokyo;max;render;kyoto;fleshed,visual;angl;appear;rough;tokyo;render;pars;kyoto;flesh,,environmental
-10.37675745,1.243280614,1647554842_2121592,14,Architecture_architecture-2020,6/30/2020,Architecture,europe;officer;woods;staff;buro;migration;happold;mcgilly;walk-throughs;large,europ;offic;bagot;staff;buro;migrat;happold;mcgilli;walk-through;movabl,,social;bim
-2.98243185,4.39309825,1647554854_9350321,15,Architecture_architecture-2030,9/3/2015,Architecture,renewed;2030;designing;2050;imperative;declaration,renew;2030;high-perform;2050;imper;declar,,environmental;renewable energy;wind
-5.246636738,-7.839932885,1647554843_438191,16,Architecture_architecture-design-covid-19,8/20/2020,Architecture,officer;guidance;school;aia;michelle;aaron,offic;guidanc;school;aia;amt;aaron,,social
-6.824375848,4.272632667,1647554849_9467695,17,Architecture_architecture-trends,1/4/2022,Architecture,heightened,heighten,keo,greenhouse gas emissions;environmental;air quality
10.07784564,-0.945657323,1647554819_2268336,18,Architecture_architecture-vs-engineering,9/7/2021,Architecture,architects;forward;collaboration;identities;necessarily;symbiotic;olsen;mac;vocabulary;differentiation;calm,architect;engin;collabor;ident;necessarili;symbiot;olsen;mac;vocabulari;differenti;calm,gensler,bim
3.487310668,9.405113224,1647554863_4091349,19,Architecture_arctic-architecture,7/17/2017,Architecture,winter;arctic;snowdrifts;scooping;piles;daniel,winter;arctic;snowdrift;scoop;stilt;nichol,stantec;think architecture,wind;solar;social
1.909445489,4.81909798,1647554837_1953108,20,Architecture_bamboo-construction,8/7/2019,Architecture,joint;verde;parametric;joined;pavilion;respond;joinery;bamboo;gomes;luum;mill;outside;tennessee;rectilinear;jungle;catenary;nodes,joint;verd;parametr;join;pavilion;irregular;joineri;bamboo;mexican;templ;mill;tropic;tennesse;rectilinear;jungl;catenari;node,,urban design
-5.268441027,-0.652442035,1647554812_4552107,21,Architecture_bending-wood,2/25/2021,Architecture,wood;certain;shape;thickness;dry;bent;moisture;southwest;icd;stuttgart;moist,wood;certain;shape;thick;dri;bent;moistur;southwest;icd;stuttgart;moist,,bim
-3.426469265,-8.244216262,1647554819_8206074,22,Architecture_big-data-in-retail-future-store-design,11/10/2015,Architecture,make;screen;department;stores;registered;retail;merchandise;beacons;shoppers;rfid;touch;count,count;screen;depart;store;regist;retail;merchandis;beacon;shopper;rfid;touch;brick-and-mortar,,social
-14.40807887,-7.088074835,1647554820_1174886,23,Architecture_big-data-survey-aec,12/14/2015,Architecture,big;cios;life-cycle,big;cio;life-cycl,,bim
-6.645203956,27.61485795,1647554832_1197417,24,Architecture_bim-building-information-modeling,3/9/2022,Architecture,wsp;evolution,clash;evolut,,bim
-9.148284224,-9.174507678,1647554871_07342,25,Architecture_bim-examples,3/23/2021,Architecture,article;leed;status;platinum,articl;gold;statu;platinum,hks,bim;environmental;solar;photovoltaics;air quality
-32.45547062,1.536343233,1647554834_9546156,26,Architecture_bim-expert,2/14/2019,Architecture,hudson;hiring;harvey;photogrammetry;purpose,hudson;hire;harvey;photogrammetri;purpos,,bim;solar
17.23774776,-18.69883769,1647554819_3830905,27,Architecture_bim-for-facilities-management,8/24/2015,Architecture,facility;guidelines—all;facilities-management;first;serial,facil;searchabl;facilities-manag;bidirect;serial,,bim
5.545953107,-2.541516075,1647812511_3494644,28,Architecture_bim-is-accelerating-digital-transformation,12/14/2021,Architecture,,,,bim
-4.254068572,-9.268151399,1647554836_289025,29,Architecture_bim-landscape-architecture,6/4/2019,Architecture,landscape;3d-modeling;blogs,landscap;3d-model;blog,lmn architects,bim
3.886057411,9.35324142,1647554859_0652177,30,Architecture_biomimicry-in-architecture,7/30/2021,Architecture,architecture;inspiring;naturally;deposits;biomimicry;co-opt;lesson;flora;fauna;biomimicry;spider;silks;biologist;princeton;knitting;cellular;grows;corey,architectur;inspir;natur;biolog;biomimicri;co-opt;lesson;flora;fauna;imit;spider;silk;biologist;princeton;knit;cellular;louder;freed,cannondesign;gensler,sustainable architecture;environmental
2.045222553,-5.453356429,1647554862_1591008,31,Architecture_biophilic-design,4/5/2017,Architecture,indoor;biophilic;mall;greenery;pantone,indoor;biophil;mall;greeneri;panton,,social;environmental
11.8657441,-4.946822736,1647554843_297558,32,Architecture_black-architects,8/18/2020,Architecture,principal;promote;achieving;representations;rank;equitable;recruiting;mentorship;nelson;black;marshall;cultivating;arizona;reason,princip;promot;leadership;represent;rank;equit;recruit;mentorship;nelson;black;marshal;cultiv;arizona;rap,aecom,
-12.2670645,-11.65310675,1647812940_2982686,33,Architecture_buckminster-fuller-works,1/22/2019,Architecture,buckminster;fuller,buckminst;fuller,,
32.23684672,-20.28477886,1647554850_7124183,34,Architecture_build-green-infographic,5/10/2013,Architecture,,,,sustainable architecture
-0.056799428,29.48106816,1647554862_6278605,35,Architecture_bulgari-factory,8/9/2017,Architecture,italy’s;valenza;caramora’s,itali;valenza;caramora,,
18.48732381,74.83525389,1647554831_6666007,36,Architecture_capturing-reality,6/26/2018,Architecture,,,,
3.839638962,15.96542962,1647554864_3531806,37,Architecture_chicago-river-edge-ideas-lab,10/5/2017,Architecture,along;tom;riverfront;river;ross;outer;trail;chicago;riverwalk;sasaki;barney;corridors;metropolitan;river;intertwined;daniel,along;tom;riverfront;river;ross;outer;trail;chicago;riverwalk;sasaki;barney;corridor;metropolitan;edg;intertwin;burnham,sasaki,
7.360693885,3.656593807,1647554860_1433926,38,Architecture_city-mayor-as-chief-architect,11/28/2016,Architecture,cities;great;orchestra;economic;zoning;angeles;miami;economic;must;require;attractive;diaz;speech;citywide;aha;crime;suburban;brightest,citi;great;orchestra;econom;zone;mayor;miami;growth;must;proper;attract;diaz;speech;citywid;aha;crime;suburban;brightest,,environmental;urban design;solar
-91.54687188,-40.2389146,1647554827_0064795,39,Architecture_civil-engineer-and-architect-relationship,9/7/2021,Architecture,architects;forward;collaboration;identities;necessarily;symbiotic;olsen;mac;vocabulary;differentiation;calm,architect;engin;collabor;ident;necessarili;symbiot;olsen;mac;vocabulari;differenti;calm,gensler,bim
-3.278079085,-1.466876421,1647812997_4736674,40,Architecture_climate-change-and-natural-disasters,5/10/2018,Architecture,prevent;bay;rebuilding;francisco;event;earthquake;natural-disaster;called;unhcr,prevent;bay;rebuild;francisco;disast;earthquak;natural-disast;performance-bas;unhcr,10 design,wind
-16.79972257,4.294268702,1647554833_7818923,41,Architecture_cognitive-shortcuts,12/6/2018,Architecture,trick;creativity;attention;biases;taking;cognitive;bias;shortcuts;hammer;nail;amplify;triviality;fooling;cancel;regenerate;user-experience;motel;intervene,trick;creativ;attent;bias;cue;cognit;bia;shortcut;hammer;nail;amplifi;trivial;fool;cancel;regener;user-experi;motel;interven,,social
2.905885149,-15.09413869,1647554840_1175075,42,Architecture_collaborative-architecture,2/18/2020,Architecture,therefore;share;espinal;uncommon,therefor;share;espin;uncommon,cannondesign;page,bim
1.892024428,3.869131471,1647554844_987556,43,Architecture_collaborative-robotics,12/14/2020,Architecture,complex;hypothesis;welders;usc,complex;hypothesi;welder;usc,,
-10.13532488,7.985409204,1647554822_1050088,44,Architecture_communication-skills-for-architects,6/1/2016,Architecture,regular;assigned;there’s;swenson;agree,regular;assign;ribbon;swenson;agre,,esg;bim
9.28482635,-18.47992151,1647554839_8050008,45,Architecture_concrete-co2,1/28/2020,Architecture,concrete;compressed;slab;rectilinear;arches;kahn;concrete;odico;abrasive;lathe;nonstandard,concret;compress;slab;rectilinear;arch;kahn;lintel;odico;abras;lath;nonstandard,,
13.93341322,14.98697841,1647554848_8314624,46,Architecture_connected-data-for-owners,10/5/2021,Architecture,owners;data;aec;paris’s;data-driven;real-time,owner;data;aec;notr;data-driven;real-tim,,bim
8.931531746,-6.743115248,1647554857_466372,47,Architecture_converting-public-space,3/9/2016,Architecture,chicago;biennial;vacant;improvisation,chicago;biennial;vacant;improvis,,social
10.89498521,0.730730838,1647554877_0270855,48,Architecture_coronavirus-city-planning,7/9/2020,Architecture,park;public;outdoor;neighborhood;realm;play;side;covid-19;public-health;chicago;promenade;park;playgrounds;wong;protests;streetscapes;compensated;appetite;public-sector,park;public;outdoor;neighborhood;realm;play;side;covid-19;public-health;chicago;promenad;boulevard;playground;wong;protest;streetscap;compens;appetit;public-sector,,social;air quality
4.311432231,2.764446943,1647554854_4818902,49,Architecture_corporate-sustainability-method-soap-factory,8/4/2015,Architecture,corporation;sawtooth;challenging;greenhouse;runnels;soap;mcdonough;that’s;cradle;awnings;smokestack;big-box,corpor;sawtooth;method;greenhous;prairi;soap;mcdonough;regen;cradl;awn;smokestack;big-box,,supply chain;environmental;social;greenhouses;solar;wind;wind turbine;turbine;renewable energy;sustainable architecture
2.946243146,11.7280252,1647554826_1425874,50,Architecture_cyark,9/26/2016,Architecture,record;conflicts;beirut;capture;death;syria;afghanistan;reality-capture;want,record;conflict;beirut;captur;destruct;syria;afghanistan;reality-captur;rewrit,,
-32.44988878,-5.582142793,1647554837_0390668,51,Architecture_daiwa-house-industry,7/18/2019,Architecture,daiwa,daiwa,,
-1.64292961,11.12569057,1647813049_5423076,52,Architecture_dan-kiley,10/3/2017,Architecture,landscape;garden;modern;foundation;miller;nations;modernist;saarinen;fountain,landscap;garden;modern;foundat;miller;nation;modernist;saarinen;fountain,,
-0.816617892,-7.4834556,1647554838_1030831,53,Architecture_design-driven-engineering,10/29/2019,Architecture,forward;propositions;erleen;atlanta;design-driven,engin;erleen;hatfield;atlanta;design-driven,hok;page,bim
-9.020011245,9.518364597,1647554829_5754344,54,Architecture_design-for-social-justice,10/24/2017,Architecture,undifferentiated;rick;typology;permeability;marginalize;reach;inward;stigmatize,undifferenti;lee;typolog;permeabl;margin;skywalk;inward;stigmat,,social;urbanism
8.064336845,9.243640607,1647554844_0632212,55,Architecture_design-justice,9/11/2020,Architecture,what’s;acknowledges;honors;racial;justice;bryan;colloqate;we’ve,buildabl;acknowledg;honor;racial;justic;bryan;colloq;violenc,,social
24.40432449,-3.789630077,1647554842_546512,56,Architecture_design-partnerships,7/14/2020,Architecture,signature;interior-design;anne;chat,signatur;interior-design;carson;chat,,bim
-6.793977908,90.04069481,1647812655_6250498,57,Architecture_designing-for-impact,1/12/2021,Architecture,,,,social;environmental
7.765133257,4.124473848,1647554843_9069588,58,Architecture_designing-for-social-distancing,9/9/2020,Architecture,people;move;understand;varies;considerations;aggregate;social;hunts;occupy;pretty;unpredictable;influenced;costs;safely;occupant;socially;norms;limiting;pitfalls;behave;movement;webinar,peopl;move;understand;vari;consider;behavior;social;hunt;occupi;crowd;unpredict;influenc;factor;safe;occup;distanc;norm;transmiss;pitfal;behav;movement;webinar,,social
0.08116447,14.72113911,1647554827_7252629,59,Architecture_designing-mars-virtual-reality,2/23/2017,Architecture,mars;kierantimberlake;lopez;nibs;joels;colonizing,mar;kierantimberlak;lopez;nib;joel;colon,,bim
-2.725426109,-17.97211675,1647554846_0344722,60,Architecture_digital-collaboration,4/1/2021,Architecture,track;nexus;civic;symbolic;cathedrals;nave;stonemason;point-cloud;designer;living;reinstatement;christchurch;2027;mahoney;sara,truth;nexu;civic;symbol;cathedr;nave;stonemason;point-cloud;warren;church;reinstat;christchurch;2027;mahoney;sara,warren and mahoney,bim
-19.03497337,8.177737436,1647812738_821841,61,Architecture_digital-museum,6/25/2020,Architecture,arts;museum;viewer,art;museum;viewer,,bim
-13.90513892,-16.68193583,1647554833_6412609,62,Architecture_digital-pipeline,11/30/2018,Architecture,world’s;context;system’s;call;actors;pipelines;filmmakers;visual-effects;spontaneous;impromptu,world;context;fix;shot;actor;pipelin;filmmak;vfx;spontan;impromptu,,bim
10.28993998,2.355761521,1647812515_7345796,63,Architecture_digital-twin-examples,12/9/2021,Architecture,,,white arkitekter,social;bim;recycling
-8.926353095,7.462003172,1647554827_8815217,64,Architecture_diversity-in-architecture,3/7/2017,Architecture,profession;achieving;american;there’s;diverse;particular;hip-hop;unconscious,profess;leadership;american;equiti;divers;african;hip-hop;unconsci,,environmental
0.818038592,-13.11907048,1647554828_8194737,65,Architecture_diversity-in-artificial-intelligence,9/14/2017,Architecture,full;considering;ensured;dimensions;diverse;ethnic;religion;search;qualifications,full;consid;ensur;dimens;divers;ethnic;religion;search;qualif,page,
-7.1560861,-11.61343351,1647554819_5237322,66,Architecture_drone-3d-printer,9/1/2015,Architecture,an aerial view of hong kong international airport;johnson;drones;thread;minibuilders;petr;sawdust;termite,aerial;johnson;drone;thread;minibuild;novikov;sawdust;termit,gensler,sawdust
8.191730846,15.8163478,1647813005_4561648,67,Architecture_earth-day-2018,4/20/2018,Architecture,architectural;divert,upcycl;trash,corgan,bim;environmental;air pollution
27.06645884,-26.34451544,1647554840_9925518,68,Architecture_earthquake-architecture,4/15/2020,Architecture,rebuilt;resident;photo;apartments;september;collapse;coop;ruiz,rebuilt;resid;famili;apart;septemb;collaps;coop;ruiz,,bim
10.88271746,8.436292888,1647554857_294492,69,Architecture_ecological-design-pearl-harbor,2/16/2016,Architecture,cool;hangar;historical;nests;fins;kahn;hok;committee;center;noaa;hawaii;400,cool;hangar;histor;seawat;fin;kahn;hok;committe;pearl;noaa;hawaii;1941,hok,environmental;wind;solar
42.52796494,-35.54365435,1647554838_3999555,70,Architecture_ed-mazria,11/6/2019,Architecture,renewed;2030;designing,renew;2030;high-perform,,solar;solar energy;environmental;renewable energy;wind
-8.319504788,-19.92005715,1647812796_2560737,71,Architecture_edwin-chan,2/4/2020,Architecture,floors;oxford;real;courtesy;frank;gehry;true;edwin;chan;guggenheim;bilbao;completed;chris;huts;unconventional;glass,view;north;photo;courtesi;frank;gehri;true;edwin;chan;guggenheim;bilbao;ground-up;chri;hut;unconvent;polycarbon,,urbanism
-9.951056753,2.751746896,1647554841_5871227,72,Architecture_eiffel-tower-park,3/4/2022,Architecture,grand;iconic;pedestrian;lawn;eiffel;133;parisians;axis;pont;jury,grand;icon;pedestrian;lawn;eiffel;133;parisian;axi;pont;juri,,environmental
32.62123862,23.64335944,1647554845_3000731,73,Architecture_employee-retention-strategies,1/7/2021,Architecture,firm;appreciate;happy;trust;weekly;achieving;connect;leaves;winslow,firm;appreci;happi;trust;weekli;leadership;emot;leav;winslow,,social
1.796379365,21.78385859,1647813016_0871298,74,Architecture_energy-analysis-tools,4/5/2018,Architecture,analysis;energy;energy-analysis;dowhower;stine;carpet,analysi;energi;energy-analysi;dowhow;stine;carpet,corgan,environmental;bim
23.3374466,12.82462327,1647554859_205844,75,Architecture_energy-efficiency-in-historic-buildings,6/23/2016,Architecture,theater;clerestory;historical;anne;marvel,theater;clerestori;histor;ann;marvel,,
-31.63912762,16.26612647,1647554840_4143927,76,Architecture_eq-house,3/26/2020,Architecture,cutouts;mobile;bright;display;takenaka;genetic;smart-home;detectors,cutout;mobil;bright;display;takenaka;genet;smart-hom;detector,,environmental;wind;bim
14.00523077,22.05562705,1647554836_7421675,77,Architecture_exhibit-columbus,7/2/2019,Architecture,like;nature—reduces;eero;columbus;irwin;delving;christopher;30-foot,sand;stress;eero;columbu;irwin;delv;christoph;30-foot,,
19.03527974,12.30524125,1647812773_2429218,78,Architecture_fazlur-khan,4/7/2020,Architecture,structure;verticality;pushing;john;tubes;som;perimeters;illinois;braces;khan’s;sears;john;emeritus;1966;oral;ali,structur;vertic;push;john;tube;som;perimet;illinoi;brace;khan;sear;hancock;emeritu;1966;oral;ali,,wind;bim;embodied energy
